-2.177533,-1.650893,-0.9355559,-0.7488801,0.06642884,-1.983192,-0.1816938,0.6146498,0.9438788,0.8132561,-0.2956217,1.123997,1.343167,1.778931,0.5420885,1.351034,0.814974,1.249112,1.993093,-0.00666672,0.171109,0.004770845,-0.4680226,0.4077998,2.238664,3.54611,1.014515,-0.8249398,-0.8724211,-1.603855,-1.442904,-1.797324,-2.304407,-0.05453646,-1.594296,-0.5298884,-0.9316981,-0.287331,-0.008173048,-0.1870331,-0.9567522,-0.6338671,0.1531615,1.051803,0.5990816,0.9469643,0.9643673,0.07724589,-0.4295999,1.256077,0.7503651,-0.4432753,-2.138235,-0.8781378,-1.279839,-0.7405398,-0.3130587,-1.464037,-0.9387431,-1.173307,-1.453286,-1.152871,-0.7630896,-0.897482,0.5183649,1.384113,1.809911,-0.1471995,1.038262,-0.9663401,-2.508595,-0.8628938,0.07967946,1.254162,2.18909,0.705618,0.3312315,2.730343,1.849972,0.1425871,0.9355236,-0.8128275,0.3498519,0.7158738,-0.4990364,-1.179247,-0.1929961,-0.9174268,0.1781031,0.4688687,0.7919666,-1.404454,-0.8802544,1.171979,0.04647586,-2.187338,-0.4721527,0.7904041,2.546248,1.728492
-0.8193715,-0.9884161,1.302804,-0.9616155,-0.4309506,-0.7070171,-2.348949,-0.8075728,1.587402,-0.9878028,-1.640584,0.2864735,-0.03606182,-0.4987732,0.1451013,-2.251741,1.900288,-1.012905,-0.4489746,-0.619924,1.589015,-0.5925382,1.593761,0.3634074,-0.1612138,-0.6164233,0.1370792,-1.956225,0.03343624,2.244274,0.5160464,1.370617,-0.2304807,-1.491137,0.2053896,0.03018463,-0.4164446,-0.4916852,-0.8575522,0.6116906,2.207494,-0.4491307,0.359524,0.5679341,-0.4879072,-0.04751813,-1.019985,-1.263498,-0.4654433,0.8574634,-1.790843,-0.8285744,-0.20379,0.1912858,0.6565213,1.749334,0.01976311,-1.998383,-2.02642,-0.4863243,0.896186,0.1903562,0.9205022,0.9867856,2.00884,-1.699944,2.26593,-0.4744788,0.002734482,2.047888,0.5182878,-0.1009367,-0.6615506,0.8907953,-1.113202,1.039428,0.6641282,-0.9827006,0.65861,0.7201213,-0.4412361,-0.7327678,-0.5172171,1.893281,-0.9346372,2.058435,2.544456,-0.54392,-1.242587,0.7294223,-0.3080388,-0.08800048,-0.08783454,-1.028569,-2.373463,0.04080862,-1.257742,0.8532611,2.06205,2.512404
0.0468139,-0.06510098,-0.3437795,0.2107327,1.122565,0.2695598,1.912407,0.7576296,0.3739455,1.139141,2.41496,1.672362,2.542708,2.003572,0.8849552,-0.7026908,-1.90731,-0.2156966,-0.4783272,-1.31172,-0.1717646,-0.3281712,0.489332,0.3581536,1.43033,0.2370137,0.2407545,-0.9922556,-0.191927,0.134983,0.4026321,-2.119283,-2.600761,-1.535722,-2.208689,-0.4558147,0.3832889,-0.9606623,-1.599216,-1.059652,0.4986463,1.584015,0.28492,1.054777,0.3013259,0.3119313,-1.340892,1.153519,-1.814603,-1.092393,-1.645632,-0.7080238,0.8670494,1.392204,0.03148811,2.069021,-1.182842,-0.6290028,-1.101864,-0.5513833,2.224778,1.191096,0.5690293,1.008428,-1.343002,-0.4210589,-2.106679,-1.298502,-0.8907753,-2.893912,-2.608526,-2.425772,-1.721857,1.175497,2.129753,-1.135279,-1.15721,2.275228,2.338823,1.037725,0.3037273,1.514613,0.4289688,-0.5420792,-0.5393746,0.5586782,-0.4865475,-1.558796,-0.9251173,-0.08507034,-0.9740383,-0.6306936,1.480858,2.094508,1.595452,1.781629,-1.646994,0.09273852,0.8771588,1.451039
-3.540309,0.2614352,2.480479,-0.9661594,1.703914,-0.5692567,-0.892046,-1.223903,0.490054,-0.3341686,2.011263,-0.8733892,-0.8715224,-1.286246,-0.1271873,-0.036681,-0.9796826,-0.7057006,1.15473,-0.2791654,-0.3191218,-0.3127689,-1.637225,-0.9697033,-3.40387,-2.284523,0.9644278,-0.0518975,0.2146777,1.098099,2.877095,1.189028,-1.221255,0.5269105,-4.074477,0.4805863,-0.1857988,0.661829,-2.615678,-0.1057163,-0.09499845,0.3044262,0.1493797,-0.6634319,0.9226628,1.8448,1.238748,-0.1151827,0.2336417,0.2423245,1.287925,-1.696916,-0.7854148,2.41085,0.2590655,1.254459,-1.558899,-0.4543791,1.278608,1.010211,2.599963,3.298968,2.491074,1.185115,-1.332461,1.302923,0.5575882,1.693952,-0.6708811,3.059115,0.7326413,-0.2392003,1.799869,0.7764711,2.544239,2.184813,1.111407,-1.76577,-1.303587,-2.655189,-0.02541068,-0.1324275,0.07575971,-1.554796,0.01869354,-2.321165,1.933423,2.252009,0.3954726,-0.2222973,-2.784935,2.092704,-0.09781879,0.554346,-0.3214437,-1.227388,-3.344723,-2.328957,-2.582582,-1.064469
-0.2438514,-3.312626,1.39491,0.9938561,-2.321778,0.5423546,-0.431055,-0.3599003,-0.3962358,-1.006871,-1.191541,0.7515928,0.215037,1.550602,1.03343,0.4582856,-1.111344,-1.026341,-1.141144,1.896399,2.571259,0.5187399,1.872374,-0.4768245,0.5112215,-2.565048,-4.752824,-2.034344,2.342492,2.387514,1.190515,-1.661746,2.130373,-1.628382,1.046249,0.5601307,1.219673,-0.4420992,-1.342917,1.960137,-1.513007,1.302061,-3.606365,2.044011,-1.946315,0.7088019,-1.977499,-2.393034,-0.3292898,0.3369061,0.8967187,0.989097,-0.2504646,-0.2218252,-1.024192,3.523192,-0.5531747,-3.062107,0.5878921,1.413056,1.40174,-0.0755339,0.3730918,-1.002532,1.44975,0.492542,-1.086965,1.040837,-0.4527451,0.1023113,-0.646572,2.810264,0.1020011,0.6741228,-1.121217,2.276623,-1.230385,0.2614565,-1.362908,-0.9808772,-0.792503,0.07482785,-2.334602,2.30138,0.445724,2.370112,0.7316885,-0.08174968,-0.761777,1.142102,1.44523,-1.654974,-4.192085,0.35148,-1.715353,1.955511,0.1438547,0.6021709,1.20287,1.11635
-0.09034935,0.09059747,-1.392936,0.02189013,-1.578643,-0.5096103,-1.158587,0.1477524,-2.69963,-1.977299,0.180624,1.122634,0.2173847,-0.2914196,0.3803176,1.580979,0.6491832,0.199681,2.83161,1.035134,0.7559415,-0.6317245,-0.7792881,-1.934679,-1.719369,-0.4848149,1.454711,2.048723,0.9840578,0.8970444,2.764333,2.200141,3.346109,1.041789,-0.07516757,1.65071,-0.1146922,0.3972387,0.2313438,0.07287523,0.4150838,-1.433328,-0.8753146,-1.031564,-0.5644374,-0.5747223,-0.2289723,-1.093539,0.2665488,0.3046816,-0.6633425,-2.425821,-0.2485181,-1.454791,-0.6757791,-1.002206,-0.439619,-0.1633109,0.6865519,1.841623,-0.3517106,-1.154916,-0.395841,0.4022193,0.9440037,1.700345,0.8095594,1.038128,1.510883,0.7717023,1.151223,-0.00123921,-2.059721,-0.05038902,-0.9149821,-0.7117248,1.486958,-0.8712733,-0.8991858,0.02132449,-1.044099,-0.1524092,0.2220046,1.628502,-0.1020829,0.2332012,-1.5887,-2.713418,-0.9315003,0.1136409,-2.43823,-1.037224,0.5812874,0.8808974,0.3320446,1.98654,1.917291,-0.282185,-0.8523614,-0.6823895
-1.550439,-0.3644654,1.680579,0.8757729,-0.5592389,0.6285354,1.929458,0.2581541,0.434945,1.027552,-1.752436,0.8960575,0.9642544,-1.686351,-0.5372263,-0.01180905,-0.2957207,-0.1822275,0.325254,-0.4859702,0.4309395,0.07220316,-1.023665,-0.912052,1.930728,-1.721233,-0.5580864,1.510887,0.03593243,-1.169888,-0.6144967,3.683069,-1.266558,-0.5398073,0.945831,-1.185752,1.127915,-0.06374663,0.5398611,-2.383442,-0.03065258,1.073292,-1.426862,0.3845118,-0.5246124,0.4820149,1.784377,0.003222171,0.7913563,-1.429792,0.7646695,0.6887439,-0.6065163,-0.8301414,0.7708224,-0.3671004,-0.1377749,-1.940424,-0.6986576,-1.042323,0.4127678,-0.5334299,1.840181,-0.4564083,0.03462524,-0.6401569,2.494734,-0.6336001,1.043979,-0.5984659,1.753384,-1.582927,1.488523,0.04971478,1.550126,1.084746,-0.9619657,2.093993,-0.650566,0.5256807,-0.5892738,1.822136,-1.245372,1.055108,-1.29054,1.205815,-3.25986,2.00135,-0.1181275,0.6836628,-1.200371,-1.346948,1.154311,-1.31086,1.319129,-1.143835,0.4972631,-1.32697,-1.150754,-2.21227
1.959619,0.1747673,-1.21248,2.104646,-0.9139515,1.560663,-2.002758,0.2305091,0.6038046,2.002373,-0.8597111,0.5011424,-1.596774,2.270977,0.2955753,0.2226535,2.004692,-0.4046569,-0.1194799,1.004243,-0.5227255,0.8589442,0.4148655,0.01443696,-0.7311228,3.335633,2.093657,-0.702787,-0.2811477,0.5019658,-0.06776252,-2.203892,0.7868205,-2.578262,0.3281891,-1.770723,-1.813416,-0.5457936,-1.658645,-1.455472,0.01452576,-0.4807177,-0.7228147,0.3554805,0.5449601,0.3217153,0.5074915,-0.4610057,0.2459645,0.2812634,1.357579,-1.232241,2.112617,-1.396582,-1.444873,-1.225828,0.5950093,0.744866,-0.03116798,0.2089082,0.5227224,0.1669818,-1.835744,0.4112349,-0.01990917,1.391736,-1.075893,-0.6682568,0.7998027,-0.3625405,-1.369622,-2.387036,-0.4727592,-0.7638288,0.7141903,0.4416281,0.7157477,1.001994,-0.3392321,1.001697,-1.067424,1.740781,-1.188037,-0.2982931,-1.013674,-0.4571031,1.616222,-1.283434,0.001663833,-3.083678,0.8284029,3.230909,-0.6146425,0.3068902,1.10445,-0.4558435,-1.723111,-1.359606,0.717963,3.000883
0.4048131,-0.3650963,1.472366,-2.825146,1.231377,-0.4448939,0.9309484,0.9527296,-0.5868918,-1.206859,-0.8182811,1.565085,-1.370148,0.6227481,1.796636,-1.634405,-0.5314142,-0.2641416,1.945221,-1.23132,1.606662,-0.7460038,-0.363011,0.7495804,0.04687316,0.8925878,-0.2533889,-1.595174,-0.1738876,-0.7487303,-0.596711,0.4769545,-0.4184926,2.819467,-0.212516,-1.225615,1.381521,2.762439,-2.163203,0.6513289,-0.22857,-0.4072351,-0.2039181,0.06331468,-1.183245,0.3624713,-0.1602555,1.383747,-1.467996,-0.02968942,0.8488215,-0.1988477,-0.7282105,1.126934,-0.5480049,3.026072,0.08994577,-0.5144864,0.3283417,-1.298499,-0.6255097,0.3901837,-1.56514,0.06950492,-2.757896,2.798377,-1.218836,0.6371902,1.357722,0.1895288,0.05912875,-0.9828967,-1.043579,-3.181721,2.676924,0.1465112,-1.906019,0.7707089,-0.5189203,0.2104278,-0.1143661,0.1137976,1.232988,-0.9316324,1.813336,-1.80067,3.836752,0.02884424,-0.8559636,1.710186,-2.451422,0.2895545,-1.339205,0.6384596,0.703498,1.357189,-1.433181,0.1732992,-0.4130356,-0.8588129
1.222144,-1.181292,3.478702,-1.415118,1.982587,0.1611725,0.08134549,1.329009,-1.068797,-0.4020248,1.533167,1.180103,-2.661018,-0.9700195,0.4857355,-0.8809112,-0.7871636,-0.09929497,0.7364202,0.100748,0.5670541,-0.9490626,0.8726768,-0.9535899,2.556598,-1.499226,0.6080036,-0.7005129,2.432296,-0.1786536,-4.728422,2.720958,-2.784361,1.532328,-0.3572535,-0.7875906,1.188215,-0.1912892,-0.2446646,-0.4457687,-0.1887419,-0.6338737,0.9313725,0.0278284,1.644891,-0.719275,0.06181962,-0.7660207,0.1200252,0.8780227,-1.118288,1.356999,-0.8350976,0.6088312,-1.451509,0.5264121,-1.454178,0.04481009,-0.06304773,1.091857,1.39632,-1.845973,1.669327,-1.884224,0.5164256,-0.1974811,-1.465464,0.8761805,1.510502,-3.02591,0.1492172,0.2286608,-1.818508,1.275356,-1.425587,0.4455383,-0.09151544,-0.5932115,0.9556608,-2.046586,2.967746,-0.7342049,0.2111396,0.08591089,-1.33398,1.52061,-2.660261,2.204542,-2.244586,2.862459,-1.012112,-0.5767621,0.8174269,1.370613,0.2511516,0.4004659,2.006494,-3.274603,3.690888,-2.727734
