"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",-1.91191761338342,-0.436828847342258,-1.59633405091326,-0.891716267887085,-0.0612986077017029,-0.278723423008955,0.597134364500679,-0.260509897649114,-0.661307225108932,0.289308633371918,-0.0355858824134944,0.331302807052128,0.0692418946445184,0.315391269290381,0.774052278963761,0.43603758466368,0.694529578146453,0.832604259840848,0.852019737169217,0.00507770152984977,-0.707396290856966,-0.619513215613589,-0.838064395078808,-1.85148848908757,-1.17950045936043,-1.77140427284825,-1.23269251991882,-0.495597002748273,-1.46350487652686,-0.862052639082266,-1.64168472411392,0.219256663789404,-1.21239612062155,-1.68998348240081,-1.43379826609681,-1.64106228232446,-0.44195228356605,0.258046469802735,0.609080296082735,-0.258397284177047,-0.610157919711597,-0.857295408127341,0.366543376252558,0.0336976362008513,2.51926717866883,0.40153746538036,-0.00903660567315234,0.922268967805667,-0.95299486785912,-0.759363636212296,-0.5621501034095,-0.747860349050125,-1.49027207629616,-1.03315787652856,-1.92411430480169,-0.582194299421039,-0.291897321559052,0.558125540647307,-0.482198959870007,-0.654914009227974,-0.938391038665449,-0.804918848578258,-1.57495751125108,-0.207578385589468,-0.532733110097344,0.643835420383686,0.387817173367983,1.4250752660728,2.18686924871856,0.244342597093132,0.752090512844723,-0.461978579425072,0.534059816045442,-0.108806585703863,-1.03845686318087,-1.62086940217577,-0.757116953731652,-1.42751062687719,-0.216262922257457,-0.416625416701987,0.212483616572381,0.0743832337783916,2.13298017612228,0.696787905515401,-0.381327149284285,0.896155627122889,-0.640100315022882,-0.138090483668602,-1.62001927706351,0.55087104596137,-0.0295284153895126,0.270172865792252,0.288967965749114,0.315595912071691,0.500040722433641,-0.0610610602036023,0.683818746623543,-0.0523198412585963,1.13435278834805,1.24684789118366
"2",-0.415723936682309,0.756188455307622,-0.497116089945467,0.0821605207586594,-0.931686909025296,-0.0237967462327735,-0.150170133645825,1.12809953900947,-1.12694220158311,-0.0275590738262247,0.225270766469642,0.612885749404734,-0.23745802542126,-0.595628276908028,-0.261515825428714,-0.906665619280965,-1.1304117454391,-1.40235835844452,-0.401127671003407,0.382324896609567,0.187979544955311,0.750285896375273,0.772729719497587,-1.08874233232043,-0.436424868629843,0.409523086729325,0.123584892440192,-0.517110246381753,-0.861587241679687,-0.173127545243922,0.00449227997258905,-0.696491956978046,0.464214824085888,-0.674314733731722,-0.193027136029185,-0.539727125930654,-0.219348261501285,-0.0633095223308164,0.361001737645986,0.75273477959057,2.07997360042934,0.636556439264682,1.33580365793401,0.117962827994886,0.141271181638226,0.789479966916052,-0.584928472286592,0.271028511996033,-0.722596784775827,1.06825328655881,-0.101911413192813,0.916255849203274,0.522610510367125,0.46239571148256,0.0940649510870582,0.94823006861049,0.234541550014547,0.217803111823044,0.233627598198424,-0.0656442609726836,-0.155977232807238,-0.48443252360245,-0.781522212618289,-1.0383643330053,0.338899119543412,-1.08100965846515,0.0827789668443143,-0.52527252091313,-0.994106921365306,-0.0380277459206721,-0.343572773943928,0.398408568209862,1.12759201672071,-0.278372369544643,0.65628808691147,-0.423968374820502,0.124272968433247,-0.932841474243342,-0.700648474333297,-0.975581076081708,-0.450330191264182,-0.024626280271885,-0.303692549530607,-0.68855506508367,0.770977814803824,0.455904935470269,0.274362753070937,-0.130062878712863,0.23991523800691,0.841059539148221,0.705097196361364,1.23775826519604,-0.318921579125281,0.832167642627293,-0.225618375666287,-0.474200584636784,-0.378030673505575,-0.0134149761758624,0.817982082088565,0.225329129904131
"3",-0.0959688283197355,-0.0892626375331786,-0.481929786498883,1.63511793506794,0.525997598098389,1.04943665610624,0.44460660214128,0.48920181338926,-0.0312015418794892,0.194305051525634,0.162490523355722,0.158020654808107,-0.0301112267201257,0.0782247565076458,0.375761565388544,-0.00334173273252117,0.496214150849323,1.79300540498284,1.36590153627792,1.8552677291228,1.50252472071944,0.238732136628964,0.684933178200017,0.72379963221884,0.58021402039887,0.0728481445257184,-0.0880264508272758,0.0945677420771641,0.399351530814975,-0.0178561470802141,0.524122498607458,0.846733270539817,1.29484730852418,-0.162266663174895,-0.648957876007761,-0.271614311105758,-0.436671348059403,0.305470836927569,1.53801890926208,-0.270487817177223,0.226777126065132,-0.502689910403342,-0.770749992287537,-0.429383458152086,0.173760075948033,-0.367658055886869,0.0330700214578291,-0.424955636720628,-0.00477690965326361,0.500157086348215,0.526942749847474,-0.478800224973587,-0.801439766434902,-1.14610261273745,-0.979967418827929,-1.18816334884435,-0.572041670350796,0.479969991425893,0.624781755249576,0.366483848670097,1.3334997727534,0.575294482106115,-0.314796951143575,-0.403257388514711,-0.635551381764425,-0.794280691441581,-0.33332428381679,-0.482442098338561,0.535105691557107,0.773007032628288,-0.0670255374802307,0.246667242543778,0.784713441586229,-0.882908828977741,0.777658331963792,-0.379825398777206,0.39948317354539,0.330399370631306,-0.191475226187353,0.57188682110573,-0.163123432340423,-0.710654846496804,1.24367885961392,0.29430819968018,0.446639783952447,0.189766953090756,0.719864051248873,-0.0443703552647122,-0.0291924386948775,-0.46191601598336,-0.0582075134813408,0.418034432482716,0.477774632812785,0.186875477933599,0.0146240728874761,0.44701240172624,-0.312809195279312,-0.171280187787962,-0.657812923617662,-1.05932617181748
"4",0.281017693461036,1.49833714693958,-0.495578530862803,-0.0521667435838431,-0.0853215178495778,-0.141188024110777,0.740775667817101,0.431790428559075,-0.19666371660767,0.0540338419656453,-0.639952257049923,0.409962345882896,0.0296267911060257,0.962105312228642,-0.0983590584125527,0.277989700608165,0.241024836375212,0.0289185353113507,-1.15745521500085,0.288330379939362,-0.118994136161647,0.560583303742742,0.307589881605062,-0.426953956332984,0.288278873596288,1.0267193817695,-0.0529200823570835,0.483270424441489,-0.0458417994440446,-0.929841753525122,0.172545750055005,0.170199357559602,1.19541384215867,1.16685257221424,-0.326476446181964,0.206696126398298,-1.24279792688426,-1.82374164060454,-0.884431182834295,-1.28101979917077,-1.0542866183223,-0.548159890179508,-0.506429707755336,-1.60879687866321,-0.29791970488971,-1.12815544336092,-0.249096505945001,-0.219275136471454,0.04515271244873,0.0725028415832822,-0.314142484277935,0.516262210564655,0.255371328680546,0.858106480993089,0.476958397996307,0.425664043105524,0.120786041919453,-0.578128035610693,-0.627551903525401,-1.13920936896863,-0.723068211274287,0.739731523981119,-0.750804935138964,-0.386429334936067,-1.03796673918385,0.0117165529666665,0.223081452017136,0.200517350679812,0.117012325049808,0.692640317599896,0.340964589579161,0.357826527655402,0.73099894952686,-0.836890051567207,0.717309369062053,-0.792937807096654,-0.311272171635646,0.332184743394477,0.0708838390519942,0.0151847601496953,0.034789184128869,-0.908660461045079,0.71004953821639,0.215088335497599,0.333176756558797,1.13881762682688,0.365745628456739,-0.284632984902788,-0.0909706933035962,0.672510175899103,0.289215854111073,-0.668163673158516,-1.0844894194857,0.674357228213716,0.922359071274704,-0.0156104984772333,0.692743519773557,0.43431742909331,-0.134278099233979,0.084490693287476
"5",-0.249470603053408,0.513221199399298,0.307665536612345,0.675518254693101,-0.333559251528278,0.0503343054430634,0.0191551876357511,-0.0896785441735326,-0.751489050378095,0.476103553242637,-0.934296548960701,-0.400159271542577,0.608367465867576,-0.159220782073872,0.141126531267702,-0.600838313435004,0.645759034706183,-0.922307923979736,0.475470700932721,-0.540861499349334,-0.0940670554708799,-1.01390614246661,-0.252196667902724,0.484583388517664,0.423984365282319,0.630981084110962,-0.296484117850537,1.00811875763164,0.203222259155195,0.557422691118391,-0.156972137071441,-0.776396721923472,0.276640124157381,0.0692231829631045,0.806019459121468,-0.107121577841573,0.0157931284033516,-0.0476997967094242,0.617670765059225,0.580369048067949,1.22643791484389,-0.629064401652014,0.83179560267594,-0.379553653616194,0.249861556799131,0.781178821602652,1.11173624270268,0.960607945009554,0.701772533735261,-1.39085500052686,-0.377000686164129,0.499576504734175,0.0918286949254201,1.71929302648729,0.596921638239954,1.42958695387926,0.0853365869953717,1.39371574037143,0.209163523900918,0.369121135872842,-0.0644866420327,0.0529402824170166,-0.712520631330404,-0.10655066634597,-0.0284811128771655,-0.759337369246304,-0.446253145120944,-2.16881099462015,-0.507660177111567,-1.64521367601067,-0.418686879124333,-0.939921314497768,0.26786926789989,1.12371149998326,1.65956788970909,0.903037455815283,0.249129165690697,-0.764324057172316,0.371734001444502,-0.0182704408102373,-0.454674817980426,-1.58240755840067,-1.16614412213767,-0.396445765344207,-0.789745225537057,0.105119014157173,-0.063863996841444,-0.144044437659362,-0.759533157722086,-1.03563102452896,-0.715302115134451,-0.276661005776949,0.0166759552453386,-0.113719544044467,0.171845238036589,-0.692923131292822,0.429721463361901,0.336468581953526,0.0970293766931229,0.565139244543742
"6",0.637211118890887,1.35716830853364,0.795376314052216,-0.749159174657442,1.23525394123869,0.845167702827294,1.05501947794422,0.682379517770302,-0.224721496000932,-0.387107357060511,-0.841697221033601,-0.99235760217645,-0.811106885517604,0.525291001436345,-0.315766826657228,-0.887613357518731,0.102648463595033,0.048707373518146,0.440128882179307,1.01618381096612,0.972179104033704,0.755315478438924,-0.0794253269700123,0.807563135168665,0.804063375681531,0.430998303202727,-0.102423666110804,-0.0802831047822744,0.600684384999454,0.731820764645427,-0.130276452454948,0.516144532716232,1.56053629668547,0.600536119441701,0.850616143025725,-0.0340433524369876,0.862407327148883,-0.152972632118683,-0.319264466826207,-0.491935094004937,0.705214774135026,1.83704638141385,0.91936059006272,0.836608780633818,-0.264822789989668,0.552486585892741,-0.140265078669553,-0.000994721442258595,0.505735455588937,0.719012223372669,-0.283825118158714,-0.100550194942418,0.33562229008159,0.491749837278679,1.39728271068553,-0.133785127906284,-0.241208607972957,0.469263635560885,0.631796683422066,0.67088429358911,0.68166113655972,1.03810147208358,0.835724017656798,0.521103765272879,0.79096432543628,0.240148175764617,0.102039129036802,-0.13352328521883,-0.336736026928264,-0.162706510852454,-1.46460682047497,-0.722849991241564,-0.433596741729947,0.217981749138277,0.00812266492703417,-0.745342865793128,-1.3276388195986,0.265004809243445,0.142777884494643,-1.09819315654415,0.00278179258143202,-0.878471420317217,-0.816017719225925,-0.478625141786966,0.427168109445786,0.617202636849965,0.54195664172545,-0.375079089447499,-0.112215662660817,-0.621957208960629,-0.417588070914902,0.0229484274002934,0.0152192874441956,0.896076273024601,-0.0154843243393722,0.358526815680979,0.0180489092451145,1.36176947892878,-0.344011091126345,0.263921378280878
"7",-0.868395329979585,0.312434026741581,-0.0149820463365413,0.345105639443015,0.778519090099993,0.43904170055509,0.136230610428727,-1.03718302986795,-0.0619921092535082,-0.838698287969679,0.184125360389245,-0.317204517727434,-0.981652925512678,0.364756260587952,-0.648254642807155,0.170332100833108,-0.174873573462995,-0.0837281279328884,0.192937486157591,0.75297799229166,0.491954227653776,0.649469479824768,0.171393457174283,1.17602251182614,0.84022380658194,0.928712642567346,-0.795012698076576,-0.765702913498912,-0.32854488439282,0.49826848223699,-0.423854747133675,1.15783232732582,0.0147338829791648,0.500175086753651,0.782220837699337,0.423159327315415,-1.56297375932109,0.433068214302063,0.873870865615408,0.929622388705045,1.13361131263297,0.65555424075639,-0.171374423262223,0.654632271981822,0.178201693381661,0.030132601097248,0.958017742644905,0.683696409623014,-0.326381365326773,0.0916823713213136,0.962116835780761,0.905170986147428,-0.991952356346958,0.3974655763518,0.304162428643246,-0.270874884949013,-1.13174179344877,0.311371879485248,-0.754756517215908,0.518228109618339,-0.0643512832996463,-0.0783118974771951,-0.831744517119471,1.17620639026804,0.0853397274720194,-0.339218480638922,-0.759026721828685,-0.968349554710669,-0.859911257924414,1.03915455836475,-0.445324475699949,0.308171357229098,0.151830525517286,-0.553325824766164,0.0948690245481009,-0.549578922993869,0.0834446382382811,0.596274234665568,-0.633074985785565,0.606966368542409,-0.699247978983621,-0.337036476599436,-0.114234603793421,0.370905763013891,0.221264943743291,-0.222953957730575,-0.0501392700468556,-0.00972856656966218,-1.40712864914706,-0.331081028370332,-0.0814431353205983,-0.307520074904952,-0.00609336002633004,0.183544558334059,0.805005633214365,0.340997608497199,1.04089144689115,-0.0457669923004653,-4.75086270791958e-05,0.960607466315333
"8",0.998835844184355,0.997869176515192,-0.250644780924396,0.37883486568976,0.17026301459799,-0.0192492330307081,-0.697765395047623,-0.182046577754398,1.1702714307724,1.49200028818045,0.390690764452746,0.95007560257274,-0.338590194758082,0.171416794527439,-0.307114106672206,0.159251276600457,0.0444565593071403,-0.13499799321771,-0.288798115526824,-0.265835370496759,-0.675479777245855,0.410553641701945,-0.120968006216417,1.05006025823531,0.782616546809038,0.356290361098085,-0.435092775448027,-0.0307711119289334,0.121415304689744,0.159771489206666,1.28293424046525,0.498589116849063,1.29449242500248,-0.482243403620686,-0.0412883831863028,0.0928299545141487,0.747538641155016,0.120278559650929,-0.789202271947201,-0.731035615246278,-0.634039828748681,-0.0713212631412431,-0.464262580762572,0.257688902427751,0.728881912929903,0.344107581049335,-0.57739970296318,-0.10752961642209,-0.387519748334344,-0.19533104334115,0.03531032393042,0.253996940999801,0.100664170471596,-0.0514270352844498,0.282057597350824,0.73531460196369,-0.28808865520426,-0.41454757049036,0.150405959607042,0.886796155177259,-0.627768123743196,-0.677743251977191,-0.768791943267891,0.636259804199842,0.540858011162148,0.907271128379443,0.285471662655184,0.717647698824216,1.4321846165277,0.351332932455606,0.535685481476142,-1.38982460401207,-1.70103689730651,-0.58817197870228,-1.22202540129127,0.00573486207853674,0.344856087450721,0.402059165607438,0.864814178909789,-0.717104082278206,0.158259918413933,0.995153356462287,-0.137070161305869,0.797606682564554,-0.652875590462972,0.615188794405532,1.22074427752579,0.743756727801812,0.953513074749385,0.910993149175788,0.429166431998825,0.590752339190724,0.338707023823623,-1.22185891763882,-0.915045698455648,-0.657167732149606,-0.593756700633245,-0.0691216203544704,0.349905960345341,0.0991219764373114
"9",-1.42759154219593,-0.69371645455399,0.416942903237874,-1.61779539823372,-0.211034702322173,0.908199219048697,-1.47394774660061,-1.90964366709972,-1.69226372339547,-0.760762770234584,0.693335409653822,-0.093673224207325,-0.148808351401435,0.361173931894284,0.973478621441841,0.266870132930225,0.518651054250605,0.596826335183721,0.575972374744196,-0.814346436281205,-0.892200088958367,-1.11747658972686,-1.11319352559874,-1.66696075647242,0.274420752046572,-0.871420827452962,-0.59334267092171,-0.717504062345286,0.0181181540730261,-1.07798891039649,-1.50331556845207,0.116185447150651,-0.508895468222796,-0.256713362067655,-1.35083876169793,-0.4423299015055,0.352819389859058,0.344465538242716,-0.411712719425561,-0.973152531035357,-0.8544718350101,-0.934191444108716,-0.882810515984201,-0.616844250053454,-0.880620894087027,-0.404098290628884,-0.250802833032406,0.0213318663214765,-0.430483366992708,-0.400058489711497,-0.128921460785784,0.19200906967228,1.93241849671641,1.17479213131764,1.0137336149735,-0.446793438172628,0.537092147270137,-0.999848280588906,-0.802306071507008,-0.65122216224974,0.526608201875417,-0.786406271393094,-1.67020735559757,-3.33600276398168,-1.23550550733097,-0.966688713158277,-0.237080007185656,-0.121239812048679,0.368199060987195,1.79535014149547,1.54014169442553,0.949487655176719,0.139185303385475,-0.151713848959372,-0.772306080763228,-1.31971694890126,-0.793628261141166,0.524181557994928,1.30363453319071,0.43863704362977,-1.19163624562507,0.298352699800762,0.406210330962599,1.38639927958943,1.55044421882271,-0.755682157453442,-0.188282052670446,0.230421676903607,0.566071393529173,1.08270572802245,0.347168722950172,-0.132647533759888,1.2213349925779,0.535293491975885,-0.492134107181896,-1.33032237068725,-1.17529143016921,-0.687085330528114,-1.05689969900586,-0.460120764025076
"10",0.516831424904501,0.5919184663326,0.87530972394457,0.420765807121578,0.0299832446137904,0.736505694263658,1.36894049299698,0.0862001730072551,-0.0069292948093217,-0.355043389853805,-1.21662122049822,0.134810513638683,-1.88054772509802,-0.954647541791007,-1.29846970969756,-1.64671172458225,-0.409822156658497,0.222706971068865,0.00555313754856468,-0.0167918677956039,-0.00719606197900734,-0.0238811617151195,0.265592790763737,-0.406838136039468,0.645166199864893,1.5479888676185,0.829524141052156,1.05655661204735,-0.257672554730859,-0.850623713073498,0.25860556542541,0.411266002939474,-0.240995676182978,-0.28492127488684,0.843055346059516,-0.209996782616102,0.729283684194033,1.02179040298537,0.0966794396558412,0.498530694804799,0.424626810467668,-0.485052937635599,1.20327478646509,0.689350751332026,0.100656628278536,0.727823141754901,0.0608872862302685,1.0010252830839,-0.657547189642089,0.292756279766417,-0.438980203040448,-0.298833571900549,-0.614679886450856,-0.411851504884033,-0.472335282088731,-0.505586273775769,0.651622155832449,-0.50023940665634,0.132310626832355,-0.562278022854882,0.857217465042729,-0.326078420124155,-0.182600787346811,-0.213566189476211,1.0311189553006,-0.179997118460199,0.930727406868104,0.969770820374452,0.621796909390239,-0.307589578558366,0.675159239462262,-0.295711451034082,-0.597333586052197,-0.404582880029655,-0.40363507315918,0.137418053554566,-0.0836988654052902,0.038003818735598,0.486618029342358,-0.198087459635331,0.786199038049239,-0.0437923682694339,-0.276082399055849,-0.437736944994784,-0.396106472863743,-1.00838358716016,0.839181647854298,-0.218678363290848,0.255630992467042,1.13516319969969,0.313039005876013,0.789899673471964,0.804922743744925,0.540936641999554,-0.84286804891151,0.935425599993915,-0.192438462928617,0.322112998440067,-0.609208769440809,-0.745893350027302
